date,sma_10,bollinger_upper_10,bollinger_lower_10,atr_10,cci_10,obv,vwma_10,vr_10,ema_10,stochastic_k_10,stochastic_d_3,rsi,macd,disparity,1d_after_price,5d_after_price
20200514,25477.5,25901.46344,25053.53656,785,25390,40950111,25438.27775,0.878397198,25465.20967,0.356687898,0.356321839,43.61904762,235.5128205,-0.006904398,UP,UP
20200515,25450,25861.12042,25038.87958,785,25410,49280628,25412.38869,0.867197052,25462.44427,0.433121019,0.430395913,41.15308151,163.9102564,-0.003573392,UP,UP
20200518,25422,25760.17747,25083.82253,625,25411.66667,57721420,25379.99093,0.837495465,25455.09077,0.808,0.430395913,63.32453826,93.78205128,0.005155654,UP,UP
20200519,25538.5,26030.72048,25046.27952,905,25898.33333,64232959,25513.7255,1.436448996,25470.25608,1,0.740740741,66.74641148,90.57692308,0.030603414,UP,UP
20200520,25614.5,26267.80621,24961.19379,965,25938.33333,72036343,25588.36757,1.376485459,25496.48225,1,1,69.61722488,61.85897436,0.025661055,UP,UP
20200521,25708,26489.66745,24926.33255,1080,26015,79385762,25677.26665,2.118525634,25534.94002,1,1,68.01007557,118.7179487,0.024749398,DOWN,UP
20200522,25735,26526.75754,24943.24246,1080,25866.66667,70663234,25705.74483,1.388772325,25571.31456,0.587962963,0.666666667,60.13363029,124.9358974,-0.000770713,UP,UP
20200525,25813,26639.83977,24986.16023,1080,25975,78533249,25773.82952,1.956010828,25615.25737,0.888888889,0.576779026,70.08368201,134.1987179,0.007444074,UP,UP
20200526,25956.5,26867.71951,25045.28049,1415,26258.33333,87084002,25953.21495,4.089228818,25677.30149,1,0.576779026,72.23300971,162.9807692,0.020073271,UP,UP
20200527,26072.5,27057.37817,25087.62183,1430,26268.33333,96762329,26089.3536,4.145364605,25749.15576,1,0.91011236,80.81896552,207.8525641,0.016533637,UP,UP
20200528,26223.5,27159.32103,25287.67897,1450,26341.66667,108022090,26250.07817,8.689511458,25835.40017,1,1,80.98290598,300.7371795,0.015829136,DOWN,UP
20200529,26363.5,27157.88089,25569.11911,1285,26380,99996703,26386.66877,4.028202317,25931.41832,0.961089494,0.791666667,77.75280899,355.2884615,0.010491754,UP,UP
20200601,26540,27307.94531,25772.05469,1375,26846.66667,107632011,26556.41945,3.980107733,26042.06953,1,0.791666667,76.37231504,445.1602564,0.023963099,UP,UP
20200602,26679,27631.47887,25726.52113,1660,27036.66667,116594286,26691.34206,4.126438545,26157.87507,1,0.791666667,78.6637931,551.2820513,0.026566453,UP,UP
20200603,26913,28360.08811,25465.91189,2670,27710,125837150,26931.98585,4.212388348,26295.17051,1,1,84.60342146,698.5897436,0.057379474,UP,UP
20200604,27139,28859.49295,25418.50705,2705,27733.33333,139459849,27223.67331,4.586959153,26448.59406,1,1,98.21746881,777.6602564,0.044348809,UP,UP
20200605,27457.5,29336.72457,25578.27543,2860,28161.66667,151814293,27580.1521,11.11179386,26632.0315,1,1,98.31081081,892.6923077,0.04801843,DOWN,DOWN
20200608,27739.5,29658.22588,25820.77412,2385,28306.66667,138960646,27870.24437,3.89416632,26833.38941,0.983228512,0.972222222,96.43564356,985.9615385,0.029239973,UP,DOWN
20200609,27975.5,29919.88396,26031.11604,2370,28316.66667,147051630,28063.10588,3.872145713,27041.04588,0.989451477,0.763888889,96.43564356,1123.525641,0.017026186,UP,DOWN
20200610,28219,30094.66948,26343.33052,2405,28378.33333,153007731,28261.15391,3.693869937,27255.21936,1,0.763888889,96.44970414,1207.852564,0.00958378,DOWN,DOWN
20200611,28406.5,30047.46344,26765.53656,2405,28218.33333,141999222,28476.00112,2.065529947,27464.54311,0.8004158,0.458333333,82.46205734,1248.942308,-0.010992798,DOWN,DOWN
20200612,28540.5,29801.53489,27279.46511,1875,28200,127501018,28556.76218,1.716998355,27660.17164,0.432,0.333333333,63.41059603,1260.224359,-0.031585836,DOWN,UP
20200615,28480,30003.14149,26956.85851,2480,27526.66667,107661740,28322.46291,1.000510811,27809.23134,0,0,39.27710843,1209.807692,-0.073945616,UP,UP
20200616,28555,29965.12765,27144.87235,2480,28073.33333,121336128,28378.63164,1.081475455,27944.82564,0.661290323,0.333333333,47.28033473,1230.032051,-0.000599499,DOWN,DOWN
20200617,28521,29941.50554,27100.49446,2480,28046.66667,108388224,28349.93946,0.754750122,28049.58461,0.629032258,0.650406504,46.11398964,1195.576923,0.001878966,DOWN,UP
20200618,28475.5,29907.58554,27043.41446,2480,28020,99927484,28305.47989,0.503413916,28127.02378,0.596774194,0.650406504,39.43502825,1144.935897,0.005602541,UP,DOWN
20200619,28392,29761.191,27022.809,2480,28053.33333,110401436,28218.31756,0.479792103,28175.20127,0.637096774,0.650406504,41.13712375,1004.230769,0.012930263,DOWN,UP
20200622,28292.5,29591.50924,26993.49076,2480,27986.66667,103166058,28111.2424,0.516224061,28196.52831,0.556451613,0.333333333,39.1862955,853.9423077,0.004579279,UP,DOWN
20200623,28199,29384.58677,27013.41323,2480,28011.66667,116771755,28049.01852,0.590757269,28196.97771,0.586693548,0.458333333,38.99033298,673.3653846,-0.002586085,UP,DOWN
20200624,28142.5,29180.34633,27104.65367,2000,28005,126815171,28040.38174,0.645998711,28187.07267,0.9575,0.458333333,49.08306365,542.1474359,0.015040261,DOWN,DOWN
20200625,28062,29037.38915,27086.61085,1915,27736.66667,110092966,27964.36269,0.599689194,28164.33219,0.624020888,0.458333333,47.69392034,379.6794872,-0.012985634,UP,UP
20200626,28079,29063.37594,27094.62406,1915,27866.66667,127860828,27991.22701,1.005518092,28148.81724,0.82767624,0.513888889,71.16154873,231.6346154,0.002836377,DOWN,UP
20200629,28192,28618.68958,27765.31042,785,28091.66667,116239988,28184.96799,1.150529733,28156.66865,0,0.180555556,40.0390625,86.05769231,-0.013330497,UP,UP
20200630,28165,28584.92857,27745.07143,785,28171.66667,125065446,28158.33654,1.06544148,28158.18344,0.305732484,0.356379731,46.50735294,12.5,-0.003054411,UP,UP
20200701,28147.5,28564.71098,27730.28902,785,28176.66667,132130092,28141.9314,1.539108066,28156.241,0.324840764,0.509157509,48.21092279,75.80128205,-0.001919045,UP,UP
20200702,28173.5,28626.44702,27720.55298,785,28295,137374835,28153.3601,2.052529816,28159.379,0.777070064,0.842490842,52.74914089,18.94230769,0.014518603,UP,UP
20200703,28213,28756.1243,27669.8757,845,28393.33333,143344814,28170.53354,1.925936993,28169.12827,1,1,60.10186757,-17.62820513,0.018939663,UP,DOWN
20200706,28316.5,29071.81517,27561.18483,1285,28686.66667,152321734,28256.82693,2.734311751,28195.92313,1,1,64.50151057,-29.71153846,0.031715096,DOWN,DOWN
20200707,28377.5,29168.47724,27586.52276,1285,28570,144284789,28311.37386,1.756268322,28228.93711,0.727626459,0.734848485,52.34375,-45.44871795,0.010113425,DOWN,UP
20200708,28384,29183.69744,27584.30256,1285,28541.66667,135934683,28311.66422,1.203878659,28257.13036,0.661478599,0.401515152,65.30214425,-37.37179487,0.002236511,UP,UP
20200709,28476,29240.40565,27711.59435,1285,28586.66667,143934646,28434.01591,2.208290906,28296.92484,0.766536965,0.401515152,61.47186147,9.358974359,0.002784061,DOWN,UP
20200710,28501,29255.06631,27746.93369,1285,28493.33333,136382661,28476.83681,1.239647433,28334.02942,0.548638132,0.333333333,66.51053864,6.538461538,-0.009545297,UP,UP
20200713,28626,29304.31851,27947.68149,1045,28755,142506178,28628.03216,2.097211684,28387.11498,0.966507177,0.666666667,70.69672131,106.6346154,0.010353693,DOWN,UP
20200714,28722.5,29327.58264,28117.41736,1030,28745,135465337,28735.69279,1.335698266,28448.09407,0.922330097,0.639143731,69.23076923,170.6730769,0.009035621,UP,UP
20200715,28846.5,29382.46735,28310.53265,885,29030,143737210,28864.4408,1.374666368,28520.53151,1,0.972477064,68.3991684,286.2179487,0.017204898,DOWN,UP
20200716,28903,29370.37993,28435.62007,790,28955,136053296,28907.93902,0.965819725,28590.07124,0.594936709,0.639143731,56.62650602,370.8653846,0.00162304,UP,UP
20200717,28958,29434.47036,28481.52964,790,29028.33333,143430560,28956.11785,1.002217734,28656.96738,0.873417722,0.5625,52.42290749,445.6730769,0.007897641,DOWN,DOWN
20200720,28962,29444.3111,28479.6889,790,29005,137179550,28953.66687,0.662868728,28712.42785,0.784810127,0.456439394,59.79899497,465.2564103,0.000720807,UP,UP
20200721,29043.5,29629.41894,28457.58106,1045,29231.66667,144962992,29039.53274,1.018390521,28772.62279,1,0.789772727,69.31330472,429.9038462,0.014786099,DOWN,UP
20200722,29122.5,29704.08834,28540.91166,1045,29195,137092732,29125.93807,1.031816272,28836.23683,0.894736842,0.807664884,64.20824295,416.025641,0.007245881,DOWN,UP
20200723,29170.5,29721.05336,28619.94664,1045,29136.66667,129426561,29177.33085,0.670751057,28897.01195,0.727272727,0.580392157,67.27272727,420.3846154,0.000273159,DOWN,UP
20200724,29230.5,29587.80799,28873.19201,575,29240,124131309,29242.16396,0.706957669,28957.64614,0.226086957,0.247058824,51.51515152,421.5705128,-0.007156245,UP,UP
20200727,29264,29621.40173,28906.59827,575,29333.33333,130445914,29271.29422,0.711528338,29013.34684,0.713043478,0.333333333,59.26829268,427.9166667,0.003000648,UP,UP
20200728,29363.5,29912.91878,28814.08122,1025,29688.33333,137029030,29364.94608,1.044976865,29077.01105,1,0.666666667,64.84210526,477.5,0.022158685,UP,UP
20200729,29449.5,30185.45448,28713.54552,1180,29791.66667,144767580,29459.56227,1.029636772,29144.73632,1,1,76.69683258,491.5064103,0.024296719,DOWN,UP
20200730,29566,30350.82864,28781.17136,1050,29830,151173337,29575.65752,1.558291637,29221.32971,0.985714286,0.967741935,73.56608479,526.2820513,0.018843712,DOWN,UP
20200731,29636.5,30412.74803,28860.25197,1050,29750,144132097,29649.36234,1.020558504,29296.81522,0.757142857,0.634408602,67.81609195,498.4294872,0.004800752,DOWN,UP
20200803,29714,30435.28774,28992.71226,1050,29750,144132097,29718.17699,1.249437312,29372.667,0.757142857,0.301075269,60,512.2435897,-0.000534295,UP,UP
20200804,29785,30575.96144,28994.03856,1155,29905,150685205,29789.8924,1.205296481,29447.63663,1,0.333333333,70.5,506.3782051,0.008020234,UP,UP
20200805,29900,30801.06604,28998.93396,1485,30125,157656161,29915.05374,2.028034567,29529.88452,1,0.666666667,80.7424594,530.3846154,0.017241952,UP,UP
20200806,30081,31137.06629,29024.93371,1970,30448.33333,167393847,30153.88352,4.077640386,29630.08733,1,1,89.71774194,541.3141026,0.030376308,UP,UP
20200807,30291,31346.27058,29235.72942,1820,30628.33333,175511748,30352.80395,8.297072533,29750.25327,1,1,89.05579399,580.8974359,0.028312757,UP,UP
20200810,30519.5,31699.29193,29339.70807,1770,31110,184469839,30596.28859,8.672501576,29890.11631,1,1,88.30275229,664.9679487,0.034730383,UP,DOWN
20200811,30726.5,32183.84725,29269.15275,2170,31376.66667,193389951,30821.17034,9.004402776,30042.18608,1,1,89.48453608,797.2435897,0.035818006,UP,DOWN
20200812,30935.5,32606.12533,29264.87467,2345,31493.33333,202479122,31054.97514,9.196218564,30204.60679,1,1,90.71566731,900.5769231,0.029439908,DOWN,DOWN
20200813,31144.5,32900.51509,29388.48491,2345,31488.33333,192882111,31268.35404,3.506800384,30375.49646,0.993603412,0.971428571,99.36440678,948.7179487,0.018211659,DOWN,DOWN
20200814,31343.5,32948.41152,29738.58848,2345,31375,183228709,31456.82591,3.030949258,30551.49711,0.848614072,0.638095238,86.85185185,973.8782051,0.000188005,DOWN,DOWN
20200818,31476.5,32783.627,30169.373,1985,31275,175580462,31542.68884,2.169142441,30719.67945,0.488664987,0.304761905,66.16666667,959.9038462,-0.024679417,UP,UP
20200819,31584.5,32634.90421,30534.09579,1655,31421.66667,183803701,31620.79825,2.231232188,30876.91955,0.453172205,0.055555556,63.48920863,991.8269231,-0.018552702,DOWN,DOWN
20200820,31538.5,32777.23363,30299.76637,2115,30865,174181685,31541.75895,1.452497758,30997.20691,0,0.055555556,36.5192582,967.724359,-0.052079077,UP,UP
20200821,31489.5,32827.71859,30151.28141,2115,31016.66667,182744103,31500.10029,1.420316864,31086.71474,0.215130024,0.180899908,41.90600522,945.1923077,-0.024813659,UP,UP
20200824,31461.5,32831.19376,30091.80624,2115,31130,192121340,31467.08918,1.454799687,31154.85752,0.375886525,0.458677686,39.94601889,898.1089744,-0.003540962,UP,DOWN
20200825,31427.5,32788.6778,30066.3222,2115,31265,200596975,31433.51134,1.441589197,31204.42888,0.567375887,0.792011019,40.02695418,837.2435897,0.015807204,UP,DOWN
20200826,31354,32639.2455,30068.7545,2115,31266.66667,208311626,31359.91571,1.408581566,31231.62363,0.569739953,1,37.14689266,763.0769231,0.015311407,DOWN,DOWN
20200827,31235,32368.51665,30101.48335,2100,31168.33333,200966103,31240.02669,0.965508318,31232.23751,0.44047619,0.666666667,34.55978975,653.9423077,0.006280146,UP,UP
20200828,31134,32041.68717,30226.31283,1760,31110,208374792,31124.41698,1.452087776,31214.37615,0.619318182,0.529761905,40.77134986,514.6474359,0.005599176,DOWN,DOWN
20200831,31016.5,31779.44233,30253.55767,1210,30758.33333,199663098,30992.20452,1.493118262,31178.39867,0.483471074,0.196428571,42.58992806,331.3782051,-0.014678076,UP,UP
20200901,30989,31734.47703,30243.52297,1210,30838.33333,207156999,30966.85749,2.229652654,31143.96254,0.681818182,0.354844413,44.66019417,153.974359,-0.005648086,UP,UP
20200902,30966.5,31677.40154,30255.59846,1205,30890,214717476,30942.93332,2.203843394,31111.69663,0.817427386,0.491749175,69.27592955,22.8525641,0.00189796,UP,UP
20200903,31112,31685.36201,30538.63799,1000,31281.66667,223178968,31105.91944,4.051418126,31111.75179,1,0.825082508,69.45525292,-8.525641026,0.018458862,DOWN,UP
20200904,31168,31635.95726,30700.04274,870,31178.33333,215291743,31164.95122,2.359298329,31121.97873,0.494252874,0.687943262,54.11985019,-62.8525641,0.000866829,UP,UP
20200907,31204,31655.99115,30752.00885,870,31225,225549720,31208.09039,2.396080978,31136.89169,0.655172414,0.460670535,49.06444906,-10.64102564,0.005845887,UP,UP
20200908,31239.5,31781.68908,30697.31092,970,31391.66667,237427653,31263.96306,2.538172324,31155.54775,1,0.460670535,56.25,12.37179487,0.014977438,DOWN,UP
20200909,31235.5,31774.50742,30696.49258,970,31261.66667,227326927,31262.09237,1.558531566,31170.08452,0.597938144,0.447727273,54.12371134,-10.44871795,-0.002166088,UP,UP
20200910,31289.5,31864.38173,30714.61827,970,31361.66667,236067940,31312.63429,2.314693023,31191.79643,0.907216495,0.598076923,56.15763547,-39.71153846,0.006236279,DOWN,UP
20200911,31325,31928.85429,30721.14571,970,31355,225866020,31350.38831,1.473996916,31216.01526,0.886597938,0.575854701,66.796875,-57.59615385,0.005535936,UP,UP
20200914,31453.5,32055.86285,30851.13715,1045,31681.66667,233491793,31466.30344,2.200030146,31259.1943,1,0.900854701,69.03460838,-14.42307692,0.01627693,UP,DOWN
20200915,31583,32276.68869,30889.31131,1135,31901.66667,244169314,31597.95385,2.312965036,31318.06807,1,0.977777778,70.01763668,31.21794872,0.01958307,DOWN,DOWN
20200916,31687.5,32400.35693,30974.64307,1105,31881.66667,233881040,31696.95192,1.498037626,31385.23751,0.918552036,0.88,61.7107943,132.7884615,0.013124351,DOWN,DOWN
20200917,31697.5,32408.81217,30986.18783,1105,31723.33333,221757596,31706.09427,0.971910526,31442.01251,0.488687783,0.546666667,60.84337349,208.4294872,-0.007230952,UP,DOWN
20200918,31762,32383.38877,31140.61123,965,31805,230738501,31757.76031,1.361629123,31500.19205,0.523316062,0.287017544,60.28513238,282.1794872,-0.004505068,DOWN,DOWN
20200921,31785.5,32352.92312,31218.07688,955,31718.33333,222354789,31786.04301,0.937474534,31552.06622,0.235602094,0.073684211,46.4516129,304.0705128,-0.014278127,DOWN,DOWN
20200922,31695.5,32510.5638,30880.4362,1465,31303.33333,204805538,31631.30106,0.524786814,31578.14509,0,0.073684211,40.4494382,316.5705128,-0.034345523,UP,UP
20200923,31656,32571.19178,30740.80822,1465,31341.66667,224684358,31536.52505,0.954863836,31592.30053,0.078498294,0.052154195,36.01609658,297.1794872,-0.021759757,DOWN,UP
20200924,31515,32775.26188,30254.73812,2065,30903.33333,203990385,31314.05539,0.595187751,31578.24589,0,0.052154195,28.14465409,216.6025641,-0.036695785,UP,UP
20200925,31389.5,32826.47912,29952.52088,2065,30948.33333,215743786,31202.30426,0.853383092,31543.92845,0.065375303,0.115091258,20.93425606,128.0448718,-0.023047705,UP,UP
20200928,31266,32673.54254,29858.45746,2065,31096.66667,222438421,31131.14781,0.839895894,31493.39601,0.280871671,0.396270396,25.93192869,51.95512821,0.000747433,UP,UP
20200929,31146.5,32381.76556,29911.23444,1975,31163.33333,233790467,31030.98399,0.849666145,31430.32401,0.440506329,0.72960373,33.18112633,3.621794872,0.015153,UP,UP
20201005,31070,32117.82632,30022.17368,1605,31153.33333,243329883,30966.66247,1.16083033,31364.81055,0.753894081,1,45.3968254,-49.29487179,0.024449878,UP,UP
20201006,31048,32048.92158,30047.07842,1605,31176.66667,252086312,30930.68589,1.650454836,31307.20863,0.797507788,1,44.78330658,-119.7115385,0.023428869,UP,UP
20201007,31046,32040.8045,30051.1955,1585,31271.66667,258873885,30913.49893,1.603414816,31259.71615,1,1,53.96825397,-179.7115385,0.024814695,UP,DOWN
20201008,31072,32129.73532,30014.26468,1595,31278.33333,267447303,30932.82659,2.179098133,31225.58594,1,1,70.51546392,-193.3333333,0.015644955,UP,DOWN
20201012,31184.5,32343.43442,30025.56558,1725,31365,275486177,31023.52381,4.415518083,31218.11577,1,1,70.69672131,-229.2948718,0.013228436,UP,DOWN
20201013,31288,32520.08928,30055.91072,1750,31381.66667,285617048,31134.9101,3.944465521,31230.822,1,1,#DIV/0!,-232.4038462,0.008550514,DOWN,DOWN
20201014,31431.5,32445.18684,30417.81316,1615,31321.66667,276503185,31396.43662,8.956318852,31267.30891,0.80495356,0.666666667,83.67875648,-182.2435897,-0.004779574,DOWN,DOWN
20201015,31538,32255.24752,30820.75248,1170,31391.66667,269412010,31540.84962,4.311823397,31316.52547,0.52991453,0.333333333,68.02325581,-134.1346154,-0.013131028,DOWN,DOWN
20201016,31581.5,32150.71086,31012.28914,880,31426.66667,260626527,31566.50742,2.528103636,31364.70266,0.164772727,0,54.48916409,-51.66666667,-0.016563799,UP,UP
20201019,31603,32108.21679,31097.78321,735,31498.33333,269971547,31601.04206,2.447792145,31408.02945,0.095238095,0.126126126,45.35315985,28.07692308,-0.010745891,UP,UP
20201020,31612.5,32107.43939,31117.56061,735,31571.66667,279137886,31611.95813,2.432863404,31445.20591,0.394557823,0.459459459,50.8361204,95.99358974,0.000253872,UP,DOWN
20201021,31625,32113.71259,31136.28741,735,31605,287739488,31624.72532,2.426667975,31477.89574,0.530612245,0.792792793,43.02325581,129.2307692,0.006269293,DOWN,DOWN
20201022,31585.5,32075.10086,31095.89914,735,31533.33333,279074282,31589.37405,1.600206824,31497.46015,0.238095238,0.666666667,36.4548495,136.025641,-0.000381959,UP,DOWN
20201023,31556.5,32023.29867,31089.70133,735,31571.66667,286541267,31561.48768,1.567331795,31508.19467,0.394557823,0.511627907,35.81081081,141.3782051,0.003342352,DOWN,DOWN
20201026,31508.5,31900.39412,31116.60588,735,31551.66667,278013824,31516.51054,1.059920746,31508.25019,0.31292517,0.337714863,33.33333333,134.9679487,-0.000413052,DOWN,DOWN
20201027,31431,31725.57766,31136.42234,460,31343.33333,270254106,31432.7791,0.692389795,31494.2047,0,0.337714863,34.3537415,125.224359,-0.009998413,UP,UP
20201028,31401.5,31659.22272,31143.77728,430,31388.33333,275761916,31403.01872,0.981844558,31477.3493,0.38372093,0.363123994,47.85714286,108.5897436,-0.002671841,DOWN,UP
20201029,31358,31718.33873,30997.66127,640,31193.33333,265951375,31352.38267,0.920533574,31455.64943,0,0.203703704,42.13836478,54.77564103,-0.012935704,DOWN,UP
20201030,31249,32067.03178,30430.96822,1480,30633.33333,246005535,31108.63107,0.732748554,31418.0768,0,0.203703704,25.42372881,-6.442307692,-0.037091467,UP,UP
20201102,31179,32082.88937,30275.11063,1480,30786.66667,254301164,31044.54631,0.713567143,31374.60829,0.310810811,0.182539683,32.30769231,-37.82051282,-0.01369863,UP,UP
20201103,31148,32023.81048,30272.18952,1480,30990,261177975,31009.33462,0.671717748,31333.40679,0.722972973,0.515873016,43.40836013,-54.67948718,0.011570998,UP,UP
20201104,31126.5,31964.65333,30288.34667,1380,31021.66667,275783104,31014.73209,0.781453891,31295.78737,0.916666667,0.849206349,50,-64.19871795,0.017759341,UP,UP
20201105,31195.5,32209.22038,30181.77962,1955,31443.33333,284643385,31078.11492,1.120952967,31277.5533,1,1,57.84447476,-88.58974359,0.039783588,UP,UP
20201106,31261,32423.80523,30098.19477,2035,31496.66667,295688727,31165.19905,1.198669772,31274.54361,1,1,59.70149254,-112.5320513,0.034898681,UP,UP
20201109,31373,32780.83664,29965.16336,2440,31766.66667,305025391,31270.01312,1.719999353,31292.44477,1,1,68.19371728,-83.26923077,0.034384227,DOWN,UP
20201110,31511.5,33083.06005,29939.93995,2440,31765,292374930,31430.20056,1.521633372,31332.273,0.99795082,0.995884774,66.66666667,-52.66025641,0.021384003,UP,UP
20201111,31686,33515.62728,29856.37272,2960,32113.33333,302478520,31585.18231,1.630006922,31396.587,1,0.995884774,77.82152231,19.58333333,0.029036871,DOWN,UP
20201112,31882,33785.55037,29978.44963,2960,32060,289441587,31790.83337,1.514761062,31484.84391,0.945945946,0.894297472,94.7284345,109.8397436,0.013382557,UP,UP
20201113,32196.5,33870.23863,30522.76137,2685,32390,298291888,32236.0444,3.035486862,31614.23592,1,0.898412698,94.52736318,213.5576923,0.018699884,UP,UP
20201116,32536,34152.99598,30919.00402,2785,33066.66667,307791986,32524.81655,3.082376359,31781.82939,1,0.898412698,94.70304976,380.7692308,0.033408317,DOWN,UP
20201117,32813.5,34376.56782,31250.43218,2590,33128.33333,296693970,32756.25501,1.965491346,31969.40587,0.996138996,0.995305164,94.02730375,622.5320513,0.024292474,DOWN,UP
20201118,33068,34449.01557,31686.98443,1900,33346.66667,288933085,33039.89196,1.295198085,32169.15025,0.976315789,0.661971831,90.76923077,825.3525641,0.014614028,UP,UP
20201119,33258,34572.4748,31943.5252,1820,33388.33333,296248824,33192.42056,1.260525348,32367.12294,1,0.661971831,90.625,967.2435897,0.010823348,UP,UP
20201120,33443.5,34609.45069,32277.54931,1455,33545,303551078,33371.41067,1.176498427,32562.82786,1,0.666666667,88.77005348,1085.416667,0.005555227,UP,UP
20201123,33666.5,34935.04286,32397.95714,2235,34065,312504719,33581.30345,1.167900114,32763.49552,1,1,92.24952741,1173.974359,0.024094613,UP,DOWN
20201124,33909,35177.35169,32640.64831,2060,34313.33333,323951963,33885.07573,1.990004933,32971.76906,1,1,91.12554113,1267.083333,0.024770159,DOWN,UP
20201125,34078.5,35321.88289,32835.11711,2060,34245,312916287,34071.71712,1.243126016,33172.99287,0.900485437,0.666666667,89.38428875,1325.705128,0.012748494,UP,UP
20201126,34298.5,35431.92005,33165.07995,1855,34521.66667,321123917,34328.87039,2.059801917,33377.63053,1,0.666666667,89.38428875,1404.070513,0.017783699,UP,UP
20201127,34492,35523.34087,33460.65913,1270,34796.66667,330700375,34521.63489,2.084092509,33580.24316,1,0.666666667,85.50724638,1434.00641,0.01337937,DOWN,UP
20201130,34561,35541.16121,33580.83879,1270,34618.33333,315692556,34597.93405,1.175949854,33758.56258,0.578740157,0.666666667,65.55555556,1457.692308,-0.00880176,UP,UP
20201201,34686,35659.25022,33712.74978,1285,34806.66667,321106215,34709.33481,1.722162187,33927.18757,1,0.666666667,73.23688969,1475,0.007635553,UP,UP
20201202,34876,35938.11864,33813.88136,1855,35231.66667,329023580,34871.24173,2.539366932,34099.69892,1,0.666666667,77.81109445,1450.352564,0.023846923,UP,UP
20201203,35087,36202.22374,33971.77626,2075,35413.33333,341185867,35091.96723,2.72546131,34279.20821,1,1,79.18424754,1444.326923,0.02495316,UP,UP
20201204,35359,36626.72079,34091.27921,2065,36061.66667,352307058,35351.71814,2.872098196,34475.53399,1,1,78.3625731,1455.737179,0.037578701,UP,UP
20201207,35573,37094.80288,34051.19712,2265,36195,370990498,35665.64492,3.245696248,34675.07326,1,1,78.42565598,1440.064103,0.034289713,DOWN,UP
20201208,35709,37244.68096,34173.31904,2265,35998.33333,357820407,35814.93409,1.863691579,34863.05994,0.739514349,0.666666667,70.51114024,1412.692308,0.005030682,UP,UP
20201209,35949.5,37587.19014,34311.80986,2515,36361.66667,371070235,36073.49323,3.063813391,35060.5945,1,0.666666667,73.89791183,1381.474359,0.0218938,DOWN,UP
20201210,36126,37757.10269,34494.89731,2515,36263.33333,359328482,36221.10878,1.957036261,35254.30459,0.882703777,0.549603175,68.61878453,1328.685897,0.00632618,UP,UP
20201211,36326.5,37955.75781,34697.24219,2540,36378.33333,369765409,36389.85462,1.978591277,35449.24921,1,0.882936508,79.46635731,1333.878205,0.01064263,DOWN,DOWN
20201214,36566,37820.72547,35311.27453,1990,36513.33333,356076323,36687.79587,2.046186374,35652.29481,0.927135678,0.731894841,73.62355954,1306.891026,0.004116118,DOWN,UP
20201215,36750.5,37664.40864,35836.59136,1375,36718.33333,356076323,36793.13202,1.90593952,35851.96848,0.894545455,0.515625,68.69300912,1288.814103,0.003409644,UP,DOWN
20201216,36889,37615.66086,36162.33914,1130,36858.33333,363756619,36879.52962,1.899797984,36040.51966,1,0.515625,67.71159875,1322.083333,0.003692921,DOWN,DOWN
20201217,36998.5,37520.89927,36476.10073,875,36931.66667,355585372,36978.43759,1.307864759,36214.69791,0.96,0.591397849,58.72093023,1328.141026,0.002560302,DOWN,UP
20201218,37038.5,37539.48004,36537.51996,875,36915,348027949,37010.91318,0.921237981,36364.48011,0.902857143,0.591397849,54.11522634,1274.551282,-0.000376709,UP,UP
20201221,37063,37568.21679,36557.78321,875,36930,362049580,37043.68477,0.835431919,36491.48372,0.954285714,0.558064516,72.14854111,1215,0.001238257,DOWN,UP
20201222,37086,37466.70461,36705.29539,645,36805,348950101,37070.67435,0.83651914,36599.57759,0,0.3,31.51515152,1101.858974,-0.015656946,UP,UP
20201223,37077,37450.68971,36703.31029,645,36978.33333,364761700,37061.2613,0.883732903,36686.38167,0.80620155,0.586501377,55.46666667,995,0.000971031,UP,UP
20201224,37171.5,37746.91376,36596.08624,1260,37430,374809080,37146.65606,1.364101711,36774.585,1,0.619834711,63.61655773,969.1666667,0.021620017,UP,UP
20201228,37253,38030.88431,36475.11569,1450,37556.66667,384653469,37216.81543,1.350165292,36861.56954,1,0.953168044,70.51282051,883.5897436,0.023158234,UP,UP
20201229,37413.5,38558.20127,36268.79873,2095,37986.66667,401081837,37440.05553,2.561165582,36961.92054,1,1,76.88442211,852.8846154,0.035548893,UP,UP
20201230,37655.5,39320.72941,35990.27059,2910,38530,413818834,37710.39009,3.002990584,37088.02589,1,1,81.06995885,862.0833333,0.048997477,UP,UP
20210104,37986,40351.05306,35620.94694,3950,39223.33333,426004069,38028.40015,3.159259341,37251.29391,1,1,85.91397849,937.3397436,0.060229621,UP,UP
20210105,38381,41335.08463,35426.91537,4560,39630,435130745,38320.13549,4.850789097,37456.69502,1,1,88.38771593,1032.083333,0.057215528,DOWN,UP
20210106,38741,41878.98279,35603.01721,4560,39496.66667,419909146,38676.72152,3.538081248,37690.20502,0.912280702,0.781420765,81.94070081,1109.230769,0.029482354,UP,UP
20210107,39191.5,42594.63987,35788.36013,5110,39996.66667,428661553,39059.97128,3.352028161,37963.16774,1,0.781420765,93.23181049,1235,0.039252336,UP,UP
20210108,39887,43697.58316,36076.41684,6435,41400,440182743,39750.56199,6.99363063,38312.95542,1,0.781420765,94.47131997,1427.147436,0.069166176,UP,DOWN
